name,mass_kg,mean_radius_km,position_x_km,position_y_km,position_z_km,velocity_x_km,velocity_y_km,velocity_z_km
Hebe,1.82166e+19,1.295536e+02,284628766.4406548,24265864.30185264,-53896340.43033654,-3.582772821823613,22.78600302946647,-3.906047337321687
Iris,1.63105e+19,1.248675e+02,-269624202.1597677,215683851.57847956,-29285149.479258828,-15.532948004041554,-12.303213368318817,-1.2703402981763858
Flora,4.51301e+18,8.136720e+01,29128393.62401769,-348918046.0917094,10230311.7796492,18.26661046546467,4.174029169647228,-1.9120466409987986
Metis,8.28832e+18,9.964359e+01,44940730.5652836,-393998091.9531671,-17739158.85846087,16.929217421087156,2.872711145701163,-1.4469344255570233
Hygiea,1.74770e+19,1.277760e+02,472211900.1827452,-104500991.24336651,29113876.1449466,5.133298924128243,15.469012038911291,0.5780891050504325
Parthenope,3.87674e+18,7.734805e+01,-265906971.3009926,302854561.078704,3092659.1700086617,-13.139096658160833,-11.062436534774767,1.388150180126712
Victoria,1.76387e+18,5.949074e+01,152199625.36729783,341936878.5882447,-9764399.521332838,-14.527772900073895,10.525404205138384,-2.6390277138156013
Egeria,3.02320e+18,7.119498e+01,-232255435.0251736,246451666.79830584,100490988.9591066,-14.867388792372942,-13.638157666174818,0.11032360809784919
Irene,4.97126e+18,8.403290e+01,-295569624.548084,138880875.2188516,48804551.841825396,-7.575806318998865,-20.065223322560172,1.012856882689255
Eunomia,2.33597e+19,1.407503e+02,-205690945.8507569,322237675.14192384,-12774561.663374478,-17.17226314623899,-6.956559735164012,-3.857325307086091
Psyche,8.06244e+18,9.873005e+01,305970824.00685394,-262269352.21374136,4156510.2771347524,10.616197169940161,15.537100007204625,-1.0135945750295425
Thetis,7.59393e+17,4.492099e+01,50066929.49719507,414539025.4430487,-27762977.69576659,-16.433065103828767,2.0154418863492274,1.1876410255431682
Melpomene,6.46348e+18,9.171690e+01,-102787846.35247844,-353925130.63078386,64125563.16668497,17.852690323395574,-1.6289208526363406,-1.3048270552065446
Fortuna,1.35665e+18,5.450663e+01,-302311569.77793545,223562322.15821928,-9555273.075633397,-13.182659922392338,-12.985873816200067,0.11466757846235794
Massalia,5.04042e+18,8.442078e+01,-267610556.05398223,174374944.57429308,-3395326.82466131,-13.298381581492894,-16.90369483311326,0.1131318607947766
Lutetia,1.37552e+18,5.475822e+01,-373642147.6334049,-134589021.99870586,18665048.30293013,8.070645457886132,-15.417109773394769,-0.5535316105899524
Kalliope,3.56834e+18,7.524010e+01,85275778.03837745,-455832514.51498926,-63597096.48184788,15.306029633093383,4.347141075377719,-2.994315681538447
Thalia,2.35758e+18,6.553139e+01,31106619.03311713,-457605276.1115284,-37129656.68755206,15.204758490684863,-1.2305920660206005,-2.579479031440559
Themis,1.97000e+18,6.172333e+01,124877670.40712048,430315455.24860996,3497574.312224553,-17.335217066068925,3.096371354583995,0.1655508364494807
Phocaea,8.02540e+17,4.575614e+01,165479956.2227985,341715940.0563246,-74372345.53188668,-13.331700447360564,9.983530145283694,-6.248951895037894
Proserpina,1.39465e+18,5.501098e+01,-185687509.15139082,370885703.36398965,24309597.163925715,-14.95986823709532,-8.991051928668659,0.2817150175534549
Euterpe,2.56134e+18,6.736733e+01,339837123.2775903,13651682.282787552,-9386348.628767628,-4.175516593096961,19.614121448415446,0.06723214755980703
Bellona,1.99741e+18,6.200823e+01,-208487124.8727906,285007258.5639101,-18465355.45819489,-16.598031671045153,-12.05399394036074,3.2260844718497186
Amphitrite,1.09261e+19,1.092570e+02,-395921541.7799469,-21050617.90132879,-4686803.610031562,-0.16004971862307965,-17.844933772214244,-1.8989742365811155
Urania,1.21469e+18,5.253507e+01,315524162.1621184,-3202656.669640279,9042260.035158578,-1.2340411177415194,21.5429643183624,0.448687526148826
Euphrosyne,3.33017e+18,7.352742e+01,-269683001.40576965,229111034.35396805,166023923.08284995,-15.38171950949811,-12.644046030268123,-1.4062895259057377
Pomona,9.34258e+17,4.813371e+01,306693851.816864,280297568.33467615,-1135273.6991053715,-11.999416137448401,12.219310984661302,-1.6510971187309862
Polyhymnia,3.50321e+17,3.470958e+01,248780195.1431231,193647152.18319985,4997936.655724787,-10.098808176129117,20.75227536400342,0.7137834969460476
Circe,2.37940e+17,3.051050e+01,339240374.4681841,244484150.0772288,-20743183.562006857,-11.559053695270796,12.981997860276076,-1.3354269758456234
Leukothea,2.62100e+17,3.151007e+01,357694009.6357164,398262388.2185005,60420958.02357233,-11.313863524955309,8.28485151044634,0.9557861410682669
Atalante,3.09362e+17,3.330039e+01,-132537953.84500656,289630511.7401062,95105146.46145383,-21.510113567688173,-3.309260926676029,-1.2760033868793035
Fides,1.78841e+18,5.976533e+01,-376667074.84589237,-236131621.35023105,-9870985.263725838,6.834639238502598,-14.623861083463524,-0.8264727637641998
Leda,3.26939e+17,3.391949e+01,-299447138.2210731,-310010684.59315896,-49381206.86072664,10.389137993538307,-13.425004321589013,0.42320576682775635
Laetitia,1.10781e+19,1.097613e+02,275555274.08499897,245985062.9522055,-61017699.513945654,-12.404418429482826,15.234158950264957,-1.6936439899589184
Harmonia,4.90305e+18,8.364680e+01,-205427636.10416928,279384610.17221177,13597039.462415192,-15.961355898446175,-10.831177096851844,1.2474384716783173
Daphne,1.19803e+18,5.229370e+01,163190986.08780095,461566202.3438432,-131448400.8682768,-14.045190491781122,2.376547659818192,-0.5334388450015128
Isis,1.01500e+18,4.948224e+01,43783628.578386284,390872196.8607096,-977559.0028650279,-16.559832707941666,5.577928223585417,2.5458206326099146
Ariadne,7.28562e+17,4.430465e+01,-149507692.46113893,352954784.5339242,-10815553.039817369,-15.354089145388869,-7.281920750026378,-0.8912316726120387
Nysa,3.77109e+18,7.663892e+01,-56148098.250342056,304325986.05933774,-10454451.07607162,-21.613628758672757,-4.732975408827386,1.2485563748352366
Eugenia,9.47254e+17,4.835589e+01,382588173.90498024,205295284.86993697,-43634538.819885604,-7.419002128396806,15.04014552623955,-1.0200469549875502
Hestia,3.26939e+17,3.391949e+01,-89380521.65346222,-369469127.4528719,15045670.659503741,18.575565544376825,-1.1981660313836155,0.06888456660430778
Aglaja,5.37609e+17,4.003588e+01,179171597.51006356,400636567.3120116,33968737.74497065,-14.633182622666444,8.956737454418104,0.8473498055425213
Doris,2.29333e+18,6.493059e+01,-134105350.56141593,415304536.5268983,-48641335.59101904,-17.193703717416046,-4.863500565912214,0.4247885021770007
Pales,6.79934e+17,4.329616e+01,-336270063.84438473,-448611429.76072973,-24832934.928511593,11.452284378181652,-7.4295288647114885,0.5067501875466411
Virginia,9.42902e+16,2.241039e+01,79001304.89623892,-358278483.86309576,17224041.178626683,17.325070076310414,9.357987092723747,-0.5524946298367199
Nemausa,9.73793e+17,4.880332e+01,-245896846.33528918,-225758939.94802636,42388693.411470026,13.216152003817012,-15.25532889785097,2.525907829753706
Europa,4.32979e+18,8.025080e+01,326318851.322737,-393681944.27582806,-794286.8640538827,11.250743917584847,10.083676122205512,-1.980678882531809
Kalypso,1.98823e+17,2.873752e+01,273378658.33750147,-366275789.9697261,12176222.569851954,11.263963867810746,10.628558406841192,-1.3801167026434984
Alexandra,7.18566e+17,4.410109e+01,37182642.418434106,458526168.55019706,71718944.6218957,-15.059686806242667,3.621982647575983,-1.7690402712835167
Pandora,8.48138e+17,4.660681e+01,-245948357.16846278,342983577.7839022,48208096.96058054,-15.478640700186114,-7.948508494402728,-0.6220720231513116
Melete,3.26939e+17,3.391949e+01,333018683.24814683,123280365.38169794,-6102013.68764686,-2.611030620803389,19.773524319919854,-2.8158932341336107
Mnemosyne,2.90046e+18,7.021815e+01,-406081902.48494726,227389027.5166859,-94980125.86569111,-10.009687907691966,-13.092663128369052,2.4618771422042562
Concordia,1.61609e+17,2.681942e+01,-108480117.09999813,-376835720.18953574,34746766.80899074,17.655948026405245,-5.822824509570179,-0.008388420596043281
Elpis,6.00436e+17,4.153836e+01,70857143.29349042,-399704887.14836127,58092330.080729246,17.144623969093818,5.000306570777511,-1.1873786012368706
Echo,2.76992e+17,3.209589e+01,-138943283.77007484,-384440576.969862,21829027.70311012,14.902708924382061,-7.423519151055913,0.6505676949263254
Danae,9.73793e+17,4.880332e+01,-205870401.12700617,-379088342.9740753,-141778594.38199508,15.980902690744877,-5.612986090861866,0.6481982125908794
Erato,1.96095e+17,2.860549e+01,-344029783.9579384,-423286681.07972556,20513657.332891986,11.282198393465467,-8.687963495595511,-0.1620390459985036
Ausonia,2.17003e+18,6.374547e+01,339726762.67866975,-48827230.3521904,8228301.644379557,5.182696673308884,19.28119535484354,2.0055725571477363
Angelina,9.87340e+17,4.902858e+01,210021715.95668364,-398242634.3278096,-2084019.7371179163,14.451847248155465,7.045522651413182,0.35709288870996614
Cybele,3.37650e+18,7.386681e+01,434930943.75786436,342795407.7212498,-30639510.646114267,-8.042339552074328,12.381756511598226,-0.4936072195329303
Maja,8.09966e+16,2.130342e+01,-354078179.4700368,-296801541.64215106,-13065339.070066366,9.447428124069301,-12.219744257954146,-0.713267550244419
Asia,3.96704e+17,3.617840e+01,-297153713.3354206,307189157.8259183,-41981936.88562812,-11.276502043880807,-11.147112197304418,0.6260421397064
Leto,3.06526e+18,7.152360e+01,277303263.7108955,-199157430.9571277,-47051115.68627972,11.272944533845006,17.99457665139828,0.6927658895205041
Hesperia,2.02519e+18,6.229445e+01,300702395.6040288,275752461.3604088,-37229271.61220315,-14.60810554612135,11.521013679329341,-1.935478409506278
Panopaea,5.30233e+17,3.985193e+01,-410220678.1830003,145480385.40127954,82578597.15105549,-3.650736081268737,-15.615670467645005,-1.5857188558472037
Niobe,1.94297e+18,6.143974e+01,-240269485.54816833,-199047139.65103284,-133117718.8544525,14.098833021078637,-16.1534201002585,-0.8373690343023732
Feronia,1.50823e+17,2.620893e+01,269203855.744926,-131294682.49396753,23075110.641214535,10.625863734709078,19.43926324994798,-1.1425944013154223
Klytia,1.59392e+17,2.669619e+01,384427294.22791296,-85866803.55223636,-5535923.256509774,3.2941177963268014,18.14833948114108,0.7290562242167689
Galatea,1.90751e+17,2.834323e+01,315814733.07873917,36758938.4757427,4265334.340555438,-3.040628898323122,22.4524347593908,-1.587543322459667
Eurydike,1.24299e+17,2.457250e+01,-109879387.87959452,424617050.0787004,37055492.96219864,-16.45140089846527,0.6833354117166002,0.04826716471561254
Freia,6.70605e+17,4.309723e+01,-115558107.13534415,-577756697.4292951,17635109.54559288,13.32137990245372,-3.5296873245092186,0.325069755590084
Frigga,3.00931e+17,3.299509e+01,-265508332.25126177,266814013.71682015,11582189.104223223,-15.231319637225205,-11.832608490417146,-0.48454055069147534
Diana,3.85893e+17,3.584671e+01,-71974628.62998848,-426391761.1785243,-63247425.87164035,15.449852997177453,-5.504923411787731,0.29104631150202165
Eurynome,9.08797e+17,4.769242e+01,-407968142.5081694,-49042222.62287535,-11381152.4503527,-0.49407894398327906,-16.76486801286157,1.186966655974402
Sappho,6.25845e+17,4.211622e+01,-108670333.6289435,332619314.6382002,-49839021.08932907,-18.882859871097594,-2.3884351237309285,-1.5328389260156776
Terpsichore,2.62100e+17,3.151007e+01,-138344162.49602395,337757331.1676894,46719201.80163624,-19.75653961995126,-4.4270478876677055,-0.5446890475360656
Alkmene,4.68238e+17,3.823397e+01,414766894.95744574,141697983.45078602,-2611674.9982430045,-8.720761626672827,14.417444119874125,0.8288173467921356
Beatrix,2.44606e+17,3.079281e+01,346276869.0501029,-164743626.78825104,-26804126.095760155,8.77367878212237,15.746640997235177,0.8496438698896956
Klio,1.08260e+17,2.346656e+01,153955733.36221483,273098136.76179695,51378910.47071983,-16.016424357160474,14.251442074011251,0.5858533364184002
Io,7.38698e+17,4.450916e+01,273893696.4955872,-157222886.03153577,53643569.7216292,11.552279626214874,18.80356854021915,-2.6783829292046297
Semele,2.51459e+17,3.107773e+01,336690114.94236356,-236558443.31879452,-29580674.68298235,7.724029013629277,17.256875623490483,-0.5596720611568398
Sylvia,2.94081e+18,7.054226e+01,24197961.700491812,-496047723.41347945,-31658634.098900206,16.277634035694934,2.3642123382681417,-2.866907204977026
Thisbe,1.91631e+18,6.115745e+01,-90737322.89295022,458965637.652997,-3281937.2638217136,-15.574431768537794,-1.446650812555646,-1.4304936266662411
Julia,6.28734e+18,9.087603e+01,231845018.35032058,-226192025.46089962,6138904.168170277,12.76122116476613,16.53457581583026,5.939861548187128
Antiope,3.75376e+17,3.551807e+01,193870090.3745176,447024724.8796034,-1198000.7163130834,-13.548784867115883,8.853578846401154,0.6066635616716543
Aegina,1.42714e+17,2.573057e+01,175006691.08276227,301601644.465841,9692513.232537366,-18.109145081336575,9.500336267468388,0.46776940625223873
Undina,3.77109e+18,7.663892e+01,-132094568.39467207,485190441.73368484,5277650.528532977,-15.311104375502223,-2.7373960328138067,2.719653244320641
Minerva,7.91529e+17,4.554591e+01,-253328791.03301546,384707773.22892034,60443022.77502154,-12.65062617962811,-9.351970869203006,-1.2609649441861979
Aurora,1.00108e+18,4.925489e+01,286549876.1937032,-392966596.86351377,-57025474.84906474,12.205732045876745,10.492533107597446,1.3802783365910967
Arethusa,7.08707e+17,4.389847e+01,-68392330.13284136,410162770.746884,-56595486.656794265,-18.126008186153523,-1.1050487169281775,-3.628966153004491
Aegle,1.07267e+18,5.040218e+01,8988209.75128189,-447474678.05270743,-99298999.820958,16.597463344443344,-2.6573503392599083,2.335306603400644
Klotho,8.96327e+17,4.747329e+01,-415025891.93189776,-15735547.030392144,32661909.175704714,-3.540771181539144,-16.723029440375598,3.52718275869406
Ianthe,1.80496e+17,2.782591e+01,395703100.35766846,177284683.80868545,60159712.22598596,-9.49141121181453,13.211668830222411,3.402265021270413
Dike,8.92209e+16,2.200135e+01,-14572409.46239002,-322060013.9666141,-56858590.59237142,21.387741219531947,-2.2023180411685646,-3.9249204348962974
Hekate,9.47254e+17,4.835589e+01,-480368758.6033006,223890413.43162453,27535980.371282797,-4.98412793323964,-13.650494985755667,1.3825336823290373
Helena,3.91261e+17,3.601218e+01,-151597710.5866446,-336513381.94798297,-65728970.59984044,18.33442585023119,-5.337892228130906,-0.000828437697073029
Miriam,9.04621e+16,2.210290e+01,230241027.05804902,217664156.66081175,-6065422.299269398,-12.802420543657128,18.34663305960819,-2.019408096992834
Hera,9.73793e+17,4.880332e+01,28692037.83804076,416090768.0664438,-30459377.74841499,-17.292314951021485,2.5553658712835388,0.9577148005672825
Klymene,3.26939e+17,3.391949e+01,163413780.56166726,-502607169.0702412,-23550210.709666632,13.526561845484467,6.039185371133932,-0.22262587741942616
Artemis,2.37940e+17,3.051050e+01,376403401.1101671,57390047.29523415,-89277.9404380392,0.42528447259778257,16.760984144711998,-6.4862543746322885
Dione,9.34258e+17,4.813371e+01,-518520787.93614936,-174342758.90654626,30293324.67414188,3.828110258717623,-13.799741375895463,-0.7839308593142944
Camilla,2.32523e+18,6.523030e+01,253070116.42293486,-489987873.1645813,80200966.31866723,13.27835535461426,6.626323170455197,-1.4471257627084406
Hecuba,6.89393e+17,4.349600e+01,56944241.472995006,492732158.76252466,36481249.23604461,-16.071737059943,0.948280076372895,-0.1337504858171059
Felicitas,1.73168e+17,2.744412e+01,15557920.808404732,285556932.98941225,39194364.538551055,-23.988176950092715,3.765127284398824,0.6989822690002718
Lydia,8.48138e+17,4.660681e+01,91989987.30482696,-376663320.11572343,-29404575.50509222,17.994072014139277,5.70954237130208,-1.2550861177793353
Ate,5.01726e+17,3.912455e+01,389904908.2045235,-135120382.68776914,20319799.45292267,4.2678581216724645,16.75502202096396,1.1504090743947002
Iphigenia,5.81389e+16,1.907433e+01,171517718.1940954,-276825366.0500776,-5547596.110164657,17.17185668542503,12.43889883429352,0.9164057432175539
Amalthea,3.18029e+17,3.360852e+01,84456930.71386752,-337104738.74477,10302188.809014456,19.438969871342096,3.1246582955423086,-1.579100839263074
Kassandra,3.60136e+17,3.503074e+01,441427843.71620744,-109860390.40805307,-1070925.4406940527,3.425095497536753,15.435799765345987,-1.3653028266913212
Thyra,9.47254e+17,4.835589e+01,293526627.15188015,-125174960.39134161,30442691.174077917,4.565987021781818,20.565512863017123,3.39065791994582
Sirona,9.21439e+17,4.791256e+01,-37088005.565569855,379844014.22847,12430256.588144382,-18.89315379571788,-4.099178415087309,0.9458626042435258
Lomia,5.45088e+17,4.022068e+01,-447997367.2192435,-74998376.23270041,-42336020.283628084,2.873139219758817,-16.137654182494984,-4.07753665259539
Peitho,1.85552e+17,2.808338e+01,85511615.97453867,-407504119.65232676,-45732926.49254084,15.725384015843881,4.592691189764399,-1.173047203088619
Althaea,4.19244e+17,3.685101e+01,-415111906.3301718,-39909813.691846155,-13444719.483258814,1.3408345819659595,-16.96947999016401,1.624856809130908
Lachesis,9.08797e+17,4.769242e+01,349642586.6050028,338696234.13856816,52885097.10226666,-11.229763602200293,11.440547319311811,0.8715436432434264
Hermione,1.53627e+18,5.681321e+01,-118233360.46118508,497787171.65390325,34081812.029848225,-15.930177802401849,-1.848159703076312,1.955920705575763
Gerda,1.05795e+18,5.017061e+01,405815080.21640307,265941102.94545117,-7938298.619158795,-9.345674950307195,13.582914488897847,-0.3810278812576064
Brunhild,1.75577e+17,2.757080e+01,-393441414.1541226,79066101.67762268,-29360840.019038547,-5.56751831070875,-17.222096834713852,-1.6865196115037486
Alkeste,6.25845e+17,4.211622e+01,-73427923.54453549,-354912591.26371807,17605345.47269776,19.398171258361074,-4.21167530386295,0.36089559561808293
Liberatrix,1.85552e+17,2.808338e+01,-413860648.3317873,47489532.9371349,2431697.5247181677,-0.5909518437805561,-17.64370231589958,1.4225900259770992
Velleda,1.19252e+17,2.423535e+01,-73664700.51520485,366106841.13029414,18651950.377244316,-18.522178448462878,-1.7881936992090537,0.29478946132286404
Johanna,3.18029e+17,3.360852e+01,-317376351.20759815,216857631.0543933,50798550.897320256,-11.181023752534287,-15.379492058424548,-1.0530777381155099
Nemesis,1.02912e+18,4.971064e+01,-451960022.67005116,-89023415.53720497,45851366.311473705,2.6597241459150296,-15.596092016830658,-0.6804549529764191
Antigone,2.59697e+18,6.767829e+01,-232046965.73181325,-239850918.8899037,72562628.22640869,16.436205002679586,-14.059385545312457,-0.27844351920876054
Elektra,1.41406e+18,5.526490e+01,-63197284.75760272,-467854699.3883901,176776727.22496453,15.15822364736876,-0.1295223889726135,-3.571201575832951
Vala,4.00375e+16,1.684416e+01,298664740.5897909,-208270502.474092,-31065356.359554216,11.902568041008754,14.820103914319194,-0.41904332762985946
Aethra,1.78019e+17,2.769806e+01,9296683.190032844,-405212284.58853006,41956593.680830635,14.985018972760294,-5.728221988561136,7.374659597148987
Cyrene,6.34551e+17,4.231062e+01,469806860.51771545,119333791.37640268,50445168.90848981,-2.2275494879738633,15.79037400142038,1.328821168435174
Sophrosyne,1.78019e+17,2.769806e+01,367096315.31874704,-31767675.549752563,11582185.35837079,-0.5862130969754126,18.957664340919326,3.7568794367922345
Hertha,4.36985e+17,3.736366e+01,-405540168.32841617,-54132362.926550046,-6633359.407199345,4.979994157713674,-16.062305813593504,-0.5659254334122119
Austria,5.97677e+16,1.925083e+01,-358888440.1596415,75561654.38981548,-19768511.328126363,-3.1045897901474455,-17.79320138637551,2.9192881365974164
Meliboea,4.19244e+17,3.685101e+01,171430525.6459341,-317234477.6754586,85589255.44737595,17.97235321028309,10.439637558967368,-0.6546320679709909
Tolosa,1.63858e+17,2.694321e+01,-93662553.66427363,402003700.30630475,17172660.903850637,-16.597126908932267,-2.146877309550584,0.6919543198082502
Juewa,6.25845e+17,4.211622e+01,-320271180.5592482,130389327.17210712,27271705.890489116,-7.522685009851774,-19.40742547119016,-3.673492957649247
Siwa,3.60136e+17,3.503074e+01,-190772699.9280338,456237267.18312085,2527002.375376023,-13.705881233587109,-4.83068037239511,0.8094059001702026
Lumen,3.96704e+17,3.617840e+01,111812771.52657501,-361796150.99815524,-41922738.17756323,16.489791713172597,8.855575632563584,3.691010586425351
Polana,2.03454e+16,1.344155e+01,-319327862.0273155,97655479.36691755,-10231526.740715994,-3.8499200173209243,-20.316660842754665,-0.4329961900562267
Adria,1.08260e+17,2.346656e+01,342751169.15855443,268792642.36415833,79812556.44351883,-10.34566581607369,13.015056155448299,1.4135814432675342
Vibilia,6.17258e+17,4.192271e+01,-473018583.2226023,78297573.1676575,40299593.70303523,-3.922346066217604,-14.21040182238123,0.04264623046388033
Adeona,3.85893e+17,3.584671e+01,408724493.40449756,-137670899.7782927,-95990043.21952638,3.555417915748825,15.997513764393714,-0.016150846489633462
Lucina,3.36099e+17,3.423335e+01,321034891.1047802,282415030.1588023,-67833171.43703857,-10.570481699331875,12.952352231949934,2.7447117729504353
Protogeneia,2.48009e+17,3.093495e+01,-421815458.0543099,-223808306.52324006,-10520189.99982253,7.923042676030936,-14.490761805791877,0.42630711711963615
Gallia,1.19803e+18,5.229370e+01,-372013463.82111174,216511814.0233656,15713058.194416264,-10.20166151548114,-11.766055901635555,7.312343890248276
Medusa,2.00663e+16,1.337979e+01,310732509.2177009,-38817187.62060118,-1143972.3361207647,1.4911530077931947,20.913333488851432,-0.3294959997962211
Nuwa,3.00931e+17,3.299509e+01,310113423.38811517,-255036013.318954,14079020.950265031,11.00529711040949,15.562664990360544,-0.34542591372460757
Abundantia,1.08260e+17,2.346656e+01,400419003.6323688,-1298909.8758664622,-28607051.802026182,0.07206678284930015,17.786924633683967,1.5511347741993866
Atala,4.07818e+17,3.651315e+01,76396007.77579513,-493766817.2046568,-91569893.9816796,15.16026614583422,2.6523491595949342,-1.6708606542226074
Hilda,9.73793e+17,4.880332e+01,-579255878.9763414,27344712.499886476,-62158298.78247908,1.2317871586499913,-15.093406089344512,1.5013409461131124
Bertha,1.08759e+18,5.063483e+01,262468476.63769034,427747120.76907957,70936946.69925462,-13.349827154602245,6.475579962021871,5.070864253510682
Scylla,8.63906e+15,1.010298e+01,-27551842.046768866,-519586836.4984924,-75246003.41505912,13.415414860761514,-0.4695524478827361,-1.83750984799353
Xanthippe,2.19011e+17,2.967901e+01,153181434.8738915,455462672.1224001,-13281352.968769975,-14.651611669197273,2.6569081110489154,-2.442606213430773
Dejanira,8.28832e+15,9.964359e+00,-153529462.5607305,264304921.94486028,55694902.67171391,-19.5628859056586,-10.98714135937644,2.6411824680436595
Koronis,1.08260e+17,2.346656e+01,327072662.14933896,-285949707.7652871,4963689.127656455,10.73409076475454,13.648489372567978,0.2211656820537773
Aemilia,4.55477e+17,3.788344e+01,-73026955.00919385,411946200.35862774,-25177919.884257913,-18.267474770666794,-3.3784923090961643,1.6534089708928603
Una,1.46712e+17,2.596865e+01,-419362331.0860129,14042340.473321317,5284907.730025076,-1.6355398624012472,-17.416349612726428,-1.1325256156355596
Athor,1.11293e+17,2.368369e+01,-319333641.4751936,242391350.45659348,52997520.438975915,-9.992253060055436,-13.470509464204607,-1.5172591612983757
Laurentia,1.48753e+17,2.608851e+01,146645819.29295057,-476938265.62167114,-50459992.12618613,15.123053095943902,2.3831653232619874,-0.7386620490780228
Erigone,5.81389e+16,1.907433e+01,-168666173.81089503,-367748724.23478144,33921818.148502074,14.196556272264338,-8.790542184237111,0.2965679789474968
Eva,2.31455e+17,3.023078e+01,-368899969.68445927,-286708684.68977183,134812946.39570764,10.00166023926694,-8.959798480066567,-5.3437016097792425
Loreley,8.71900e+17,4.703806e+01,-470790225.17376137,15626296.196430085,-76877497.87334327,1.070864590824901,-16.392989694490147,-1.588410085034397
Rhodope,4.99421e+16,1.813215e+01,-198230935.53209406,-415843827.91497517,88727249.49570853,14.415209455664344,-4.992394252475544,-1.7030269705996548
Urda,1.01034e+17,2.293239e+01,-269661200.0687005,-320934347.70098567,14496691.393744247,14.111515611945478,-11.07811554796162,0.2889854026435036
Sibylla,4.61814e+17,3.805830e+01,-363111497.41928536,-396730811.090074,15869579.913167344,11.516761521012624,-9.81271070284091,1.1353719078731725
Zelia,7.98853e+16,2.120554e+01,-17357153.06568872,370899181.7511755,35465584.80295569,-18.270455077862515,1.3052756222362087,-0.024338206756607875
Maria,1.08260e+17,2.346656e+01,-33785393.24417582,-398536384.5426852,-60866458.08830128,17.083640285785386,-2.2934767688502378,3.4180148059979287
Ophelia,2.80845e+17,3.224403e+01,314882353.1464274,-413880215.6948998,-10302956.01011484,12.59435239933208,8.226529937665186,-0.6186518845032192
Baucis,2.48009e+17,3.093495e+01,315143612.7230774,-35725471.80946744,20278027.653463658,3.0027622162366816,20.99746305290901,3.531629534170697
Ino,7.48974e+17,4.471460e+01,-460335397.5952476,122018773.2747013,34442743.50800554,-5.454546460666354,-13.747181560329878,3.6852073473087406
Phaedra,3.91261e+17,3.601218e+01,-173122251.65597,440744119.7394911,60066641.11111913,-13.94586351013889,-6.588100516785074,-2.79360645396866
Andromache,2.88713e+17,3.254238e+01,-428038869.8817456,380345024.064816,28788395.396998014,-10.134568382767789,-9.044051845929001,-0.2623549256032753
Iduna,3.75376e+17,3.551807e+01,105872467.44916339,-434538357.3948082,185371800.25284365,15.003841678262182,6.636480789031356,-0.35698196896254003
Irma,7.05451e+16,2.034461e+01,325447354.1676656,-21721106.76755188,1211955.5297662986,-0.7435592521274857,22.20147792249394,0.5199188595537405
Belisana,8.55986e+16,2.169948e+01,-346550125.51021284,134816345.90591303,11728439.488499632,-6.092290198319142,-17.767464565614823,-0.20932195155270347
